word,times_added,times_removed,net_change,absolute_change,survival_fraction
blue,0,1,-1,1,0.0
metropoles,0,1,-1,1,0.0
helena,0,1,-1,1,0.0
delivered,0,1,-1,1,0.0
drake,0,1,-1,1,0.0
2007,0,1,-1,1,0.0
narratives,0,1,-1,1,0.0
decimated,1,1,0,2,0.0
botswana,0,1,-1,1,0.0
defeat,0,1,-1,1,0.0
sandwich,3,3,0,6,0.0
court,3,3,0,6,0.0
specifically,3,3,0,6,0.0
greece,3,3,0,6,0.0
sailing,3,3,0,6,0.0
historical,3,3,0,6,0.0
aim,3,3,0,6,0.0
1821,1,1,0,2,0.0
varieties,1,1,0,2,0.0
section,1,1,0,2,0.0
ships,2,2,0,4,0.0
pop,2,2,0,4,0.0
bases,2,2,0,4,0.0
continues,0,1,-1,1,0.0
mid,3,3,0,6,0.0
region28,3,3,0,6,0.0
bosnia,3,3,0,6,0.0
retain,2,2,0,4,0.0
bureau,2,2,0,4,0.0
irish,2,2,0,4,0.0
ref23,2,2,0,4,0.0
story,2,2,0,4,0.0
good,2,2,0,4,0.0
520,2,2,0,4,0.0
region24,2,2,0,4,0.0
pop4,2,2,0,4,0.0
human,3,3,0,6,0.0
soto,3,3,0,6,0.0
naval,3,3,0,6,0.0
iraq,3,3,0,6,0.0
reception,0,1,-1,1,0.0
américa,0,1,-1,1,0.0
expulsion,0,1,-1,1,0.0
controversy,0,1,-1,1,0.0
barker,0,1,-1,1,0.0
killer,0,1,-1,1,0.0
immediately,0,1,-1,1,0.0
significant,0,3,-3,3,0.0
métis,0,1,-1,1,0.0
2014,0,4,-4,4,0.0
historically,0,1,-1,1,0.0
trafficking,0,1,-1,1,0.0
investments,0,2,-2,2,0.0
appropriate,0,1,-1,1,0.0
inhabited,3,3,0,6,0.0
caption,3,3,0,6,0.0
990,3,3,0,6,0.0
pop20,2,2,0,4,0.0
mainland,2,2,0,4,0.0
118,2,2,0,4,0.0
1521,2,2,0,4,0.0
cepal,2,2,0,4,0.0
danish,2,2,0,4,0.0
ref6,2,2,0,4,0.0
anti,2,2,0,4,0.0
region16,2,2,0,4,0.0
plants,2,2,0,4,0.0
having,2,2,0,4,0.0
ref9,2,2,0,4,0.0
pursuit,2,2,0,4,0.0
manila,0,1,-1,1,0.0
nationality,0,1,-1,1,0.0
cotterell,0,1,-1,1,0.0
embarked,0,1,-1,1,0.0
tower,0,1,-1,1,0.0
regarding,0,1,-1,1,0.0
officials,0,1,-1,1,0.0
schools,0,1,-1,1,0.0
ceremonies,0,2,-2,2,0.0
collapsed,0,2,-2,2,0.0
cases,0,2,-2,2,0.0
1810,0,3,-3,3,0.0
112,0,1,-1,1,0.0
1988,0,1,-1,1,0.0
depicting,0,1,-1,1,0.0
constituent,0,1,-1,1,0.0
pee,2,2,0,4,0.0
queensland,0,1,-1,1,0.0
marambio,0,1,-1,1,0.0
hardy,0,1,-1,1,0.0
53,0,1,-1,1,0.0
species,0,1,-1,1,0.0
stood,0,1,-1,1,0.0
170px,0,2,-2,2,0.0
middle,2,2,0,4,0.0
writing,2,2,0,4,0.0
sighting,2,2,0,4,0.0
region13,2,2,0,4,0.0
colombian,2,2,0,4,0.0
meso,2,2,0,4,0.0
helmet,2,2,0,4,0.0
feed,2,2,0,4,0.0
1982,3,3,0,6,0.0
nicaragua,3,3,0,6,0.0
ripe,2,2,0,4,0.0
reduced,2,2,0,4,0.0
tropical,2,2,0,4,0.0
maya,2,2,0,4,0.0
peepeepoopoo,2,2,0,4,0.0
policy,2,2,0,4,0.0
region17,2,2,0,4,0.0
authority,2,2,0,4,0.0
460,2,2,0,4,0.0
icon,2,2,0,4,0.0
kill,2,2,0,4,0.0
hybrid,2,2,0,4,0.0
julian,2,2,0,4,0.0
shetland,3,3,0,6,0.0
aka,2,2,0,4,0.0
ref19,2,2,0,4,0.0
region12,2,2,0,4,0.0
eurasian,2,2,0,4,0.0
pop21,2,2,0,4,0.0
mabila,2,2,0,4,0.0
major,2,2,0,4,0.0
adoption,2,2,0,4,0.0
alabama,2,2,0,4,0.0
pop6,2,2,0,4,0.0
michigan,2,2,0,4,0.0
censo,2,2,0,4,0.0
1558,2,2,0,4,0.0
eclac,2,2,0,4,0.0
movements,3,3,0,6,0.0
dismissing,0,1,-1,1,0.0
december,3,3,0,6,0.0
region26,3,3,0,6,0.0
ref21,2,2,0,4,0.0
region22,2,2,0,4,0.0
ref4,2,2,0,4,0.0
dates,2,2,0,4,0.0
honor,2,2,0,4,0.0
463,0,1,-1,1,0.0
1851,0,1,-1,1,0.0
imagery,0,1,-1,1,0.0
partnership,0,1,-1,1,0.0
emerged,0,1,-1,1,0.0
zululand,0,1,-1,1,0.0
enslaving,0,1,-1,1,0.0
ensalved,0,1,-1,1,0.0
dated,3,3,0,6,0.0
course,2,2,0,4,0.0
infrastructure,0,1,-1,1,0.0
phase,0,1,-1,1,0.0
taxes,0,1,-1,1,0.0
neocolonialist,0,1,-1,1,0.0
legacies,0,1,-1,1,0.0
322,0,1,-1,1,0.0
mayen,0,1,-1,1,0.0
1869,0,2,-2,2,0.0
melvin,0,1,-1,1,0.0
moniz,0,1,-1,1,0.0
sultanate,0,1,-1,1,0.0
etnicos,0,2,-2,2,0.0
successful,0,1,-1,1,0.0
gender,2,2,0,4,0.0
wales,0,1,-1,1,0.0
america,43,43,0,86,0.0
perestrelo,0,1,-1,1,0.0
affairs,0,1,-1,1,0.0
1716,0,1,-1,1,0.0
restud,0,1,-1,1,0.0
melissa,0,1,-1,1,0.0
seaborne,0,1,-1,1,0.0
rönnbäck,0,2,-2,2,0.0
narrative,0,1,-1,1,0.0
pleasepeepeepoo,67,67,0,134,0.0
dont,68,68,0,136,0.0
peepeepoopoogreat,68,68,0,136,0.0
fixed,68,68,0,136,0.0
peepeepoopoopeepeepoo,332,332,0,664,0.0
substantial,0,1,-1,1,0.0
ref2,2,2,0,4,0.0
33,2,2,0,4,0.0
declination,2,2,0,4,0.0
christmas,2,2,0,4,0.0
pop7,2,2,0,4,0.0
pop23,2,2,0,4,0.0
444,2,2,0,4,0.0
pop22,2,2,0,4,0.0
settled,2,2,0,4,0.0
citation,2,2,0,4,0.0
region25,2,2,0,4,0.0
animals,2,2,0,4,0.0
australian,2,2,0,4,0.0
region4,2,2,0,4,0.0
tariffs,2,2,0,4,0.0
norfolk,2,2,0,4,0.0
ref22,2,2,0,4,0.0
encounter,2,2,0,4,0.0
wilton,2,2,0,4,0.0
civilised,2,2,0,4,0.0
enthusiastic,2,2,0,4,0.0
located,3,3,0,6,0.0
settle,3,3,0,6,0.0
sponsor,3,3,0,6,0.0
90,0,2,-2,2,0.0
guaicaipuro,0,1,-1,1,0.0
experiment,0,1,-1,1,0.0
bouvet,0,1,-1,1,0.0
region21,2,2,0,4,0.0
great,2,2,0,4,0.0
region1,2,2,0,4,0.0
portugese,2,2,0,4,0.0
1973,2,2,0,4,0.0
ref3,2,2,0,4,0.0
falkland,3,3,0,6,0.0
act,3,3,0,6,0.0
stearns,0,1,-1,1,0.0
greater,0,1,-1,1,0.0
develop,0,1,-1,1,0.0
expeditions,0,1,-1,1,0.0
change,0,1,-1,1,0.0
intercultural,0,4,-4,4,0.0
lynching,0,2,-2,2,0.0
java,0,1,-1,1,0.0
pdf,0,1,-1,1,0.0
17th,0,1,-1,1,0.0
inserting,2,2,0,4,0.0
detribalization,0,1,-1,1,0.0
proof,0,1,-1,1,0.0
administrative,0,1,-1,1,0.0
equator,0,2,-2,2,0.0
0010414015600465,0,1,-1,1,0.0
2013,2,2,0,4,0.0
pop1,2,2,0,4,0.0
pa163,2,2,0,4,0.0
replaced,2,2,0,4,0.0
ref11,2,2,0,4,0.0
paseo,2,2,0,4,0.0
1980,2,2,0,4,0.0
phoenicians,2,2,0,4,0.0
pop12,2,2,0,4,0.0
900,2,2,0,4,0.0
basket,0,1,-1,1,0.0
ref7,2,2,0,4,0.0
resistence,2,2,0,4,0.0
medicinal,2,2,0,4,0.0
deaths,2,2,0,4,0.0
tenochtitlan,2,2,0,4,0.0
sail,2,2,0,4,0.0
god,2,2,0,4,0.0
ref17,2,2,0,4,0.0
persecution,2,2,0,4,0.0
genoese,2,2,0,4,0.0
exploitation,2,2,0,4,0.0
eastern,3,3,0,6,0.0
region27,3,3,0,6,0.0
short,3,3,0,6,0.0
lenin,3,3,0,6,0.0
ref5,2,2,0,4,0.0
assemblies,3,3,0,6,0.0
oregon,2,2,0,4,0.0
acre,2,2,0,4,0.0
proleptic,2,2,0,4,0.0
economics,2,2,0,4,0.0
aspects,2,2,0,4,0.0
sahara,2,2,0,4,0.0
jeff,2,2,0,4,0.0
ref24,2,2,0,4,0.0
post,2,2,0,4,0.0
ref12,2,2,0,4,0.0
bullshit,2,2,0,4,0.0
mixed,2,2,0,4,0.0
ref13,2,2,0,4,0.0
extensive,2,2,0,4,0.0
violence,3,3,0,6,0.0
statute,2,2,0,4,0.0
ref18,2,2,0,4,0.0
pop17,2,2,0,4,0.0
jpg,2,2,0,4,0.0
aztecs,2,2,0,4,0.0
initial,0,1,-1,1,0.0
colōnia,0,1,-1,1,0.0
1994,0,1,-1,1,0.0
flag,0,1,-1,1,0.0
lucca,0,1,-1,1,0.0
massacre,0,1,-1,1,0.0
approval,0,1,-1,1,0.0
1568,0,1,-1,1,0.0
changed,0,1,-1,1,0.0
believed,2,2,0,4,0.0
paying,0,1,-1,1,0.0
1839,0,2,-2,2,0.0
1913,0,1,-1,1,0.0
protest,0,1,-1,1,0.0
omani,0,1,-1,1,0.0
statement,0,1,-1,1,0.0
lives,2,2,0,4,0.0
verga,2,2,0,4,0.0
inhabitants,2,2,0,4,0.0
stranger,2,2,0,4,0.0
relationships,2,2,0,4,0.0
region19,2,2,0,4,0.0
relationship,2,2,0,4,0.0
1990,2,2,0,4,0.0
region8,2,2,0,4,0.0
grupos,0,2,-2,2,0.0
seeks,2,2,0,4,0.0
garðar,3,3,0,6,0.0
connection,3,3,0,6,0.0
armour,3,3,0,6,0.0
inadvertently,3,3,0,6,0.0
1945,3,3,0,6,0.0
invaders,3,3,0,6,0.0
ref28,3,3,0,6,0.0
extends,2,2,0,4,0.0
evolution,2,2,0,4,0.0
aztec,2,2,0,4,0.0
faster,2,2,0,4,0.0
know,2,2,0,4,0.0
set,2,2,0,4,0.0
love,2,2,0,4,0.0
pith,2,2,0,4,0.0
nazionale,2,2,0,4,0.0
fake,2,2,0,4,0.0
sea,2,2,0,4,0.0
berkeley,2,2,0,4,0.0
apartheid,2,2,0,4,0.0
true,3,3,0,6,0.0
cyprus,3,3,0,6,0.0
region18,2,2,0,4,0.0
glory,2,2,0,4,0.0
peepeepoo,2,2,0,4,0.0
peluda,2,2,0,4,0.0
niña,2,2,0,4,0.0
region3,2,2,0,4,0.0
rationalization,2,2,0,4,0.0
systems,2,2,0,4,0.0
arawak,2,2,0,4,0.0
columbusthe,1,1,0,2,0.0
fbv,1,1,0,2,0.0
myths,1,1,0,2,0.0
greenlandthumb,1,1,0,2,0.0
diversidad,1,1,0,2,0.0
san,1,1,0,2,0.0
durabilities,1,1,0,2,0.0
maleku,1,1,0,2,0.0
erick,1,1,0,2,0.0
duke,1,1,0,2,0.0
anthropologist,1,1,0,2,0.0
1842,1,1,0,2,0.0
newfhioundland,1,1,0,2,0.0
distributed,1,1,0,2,0.0
separation,1,1,0,2,0.0
business,1,1,0,2,0.0
biggest,1,1,0,2,0.0
papua,1,1,0,2,0.0
sailed,4,4,0,8,0.0
internationalism,1,1,0,2,0.0
americums,1,1,0,2,0.0
distinguished,1,1,0,2,0.0
diversity,1,1,0,2,0.0
endeo,1,1,0,2,0.0
andean,1,1,0,2,0.0
artistic,1,1,0,2,0.0
dragoș,1,1,0,2,0.0
densely,1,1,0,2,0.0
infantry,1,1,0,2,0.0
direct,1,1,0,2,0.0
cause,1,1,0,2,0.0
es,1,1,0,2,0.0
wolfe,1,1,0,2,0.0
defense,1,1,0,2,0.0
pepa,1,1,0,2,0.0
ada,1,1,0,2,0.0
wall,1,1,0,2,0.0
durham,1,1,0,2,0.0
condemned,1,1,0,2,0.0
maintenance,1,1,0,2,0.0
postcolonialism,0,1,-1,1,0.0
upward,0,1,-1,1,0.0
davis,0,1,-1,1,0.0
payment,0,1,-1,1,0.0
postcolonial,0,1,-1,1,0.0
birthday,0,1,-1,1,0.0
favor,1,1,0,2,0.0
exile,0,1,-1,1,0.0
clearly,0,1,-1,1,0.0
wichita,0,1,-1,1,0.0
dozen,0,1,-1,1,0.0
canaan,0,1,-1,1,0.0
1450,0,2,-2,2,0.0
christi,0,1,-1,1,0.0
befitting,0,1,-1,1,0.0
1177,0,1,-1,1,0.0
tunisia,4,4,0,8,0.0
archaeological,4,4,0,8,0.0
came,4,4,0,8,0.0
colombia,4,4,0,8,0.0
census,4,4,0,8,0.0
attempted,4,4,0,8,0.0
celebrating,0,1,-1,1,0.0
alajuela,1,1,0,2,0.0
scheduling,1,1,0,2,0.0
andénes,1,1,0,2,0.0
ikings,1,1,0,2,0.0
france,1,1,0,2,0.0
sucumbíos,1,1,0,2,0.0
theses,1,1,0,2,0.0
epidemics,1,1,0,2,0.0
spoken,1,1,0,2,0.0
division,1,1,0,2,0.0
amazing,1,1,0,2,0.0
archipelago,1,1,0,2,0.0
credit,1,1,0,2,0.0
andrés,0,1,-1,1,0.0
indianapolis,1,1,0,2,0.0
wolfhawk,0,1,-1,1,0.0
ease,0,1,-1,1,0.0
public,0,2,-2,2,0.0
westward,0,1,-1,1,0.0
costs,0,2,-2,2,0.0
laos,0,1,-1,1,0.0
iberoamerican,0,1,-1,1,0.0
spiritual,0,1,-1,1,0.0
intent,0,1,-1,1,0.0
wider,0,1,-1,1,0.0
investors,0,1,-1,1,0.0
similar,0,1,-1,1,0.0
infectious,0,1,-1,1,0.0
george,0,1,-1,1,0.0
means,3,3,0,6,0.0
councilmember,0,1,-1,1,0.0
ountries,1,1,0,2,0.0
negra,1,1,0,2,0.0
named,4,4,0,8,0.0
identified,4,4,0,8,0.0
conquistadors,4,4,0,8,0.0
group,4,4,0,8,0.0
perú,3,3,0,6,0.0
1794,3,3,0,6,0.0
behalf,3,3,0,6,0.0
determination,3,3,0,6,0.0
marching,3,3,0,6,0.0
ref25,3,3,0,6,0.0
redirect,1,1,0,2,0.0
thief,1,1,0,2,0.0
whites,1,1,0,2,0.0
fref,1,1,0,2,0.0
vaz,1,1,0,2,0.0
principles,1,1,0,2,0.0
theatlantic,1,1,0,2,0.0
darren,1,1,0,2,0.0
forcefully,1,1,0,2,0.0
traditional,1,1,0,2,0.0
1530s,1,1,0,2,0.0
jefffffff,1,1,0,2,0.0
hickel,1,1,0,2,0.0
bribri,1,1,0,2,0.0
class,1,1,0,2,0.0
shows,1,1,0,2,0.0
hi,4,4,0,8,0.0
1960,4,4,0,8,0.0
trained,1,1,0,2,0.0
guayaquil,1,1,0,2,0.0
siege,1,1,0,2,0.0
een,1,1,0,2,0.0
grande,1,1,0,2,0.0
royal,1,1,0,2,0.0
magazine,1,1,0,2,0.0
hole,1,1,0,2,0.0
demand,1,1,0,2,0.0
trumpets,0,1,-1,1,0.0
invasive,0,1,-1,1,0.0
hundreds,0,1,-1,1,0.0
encyclopedia,0,5,-5,5,0.0
1950,0,1,-1,1,0.0
suggests,0,1,-1,1,0.0
council,0,1,-1,1,0.0
universalism,1,1,0,2,0.0
cranberries,0,1,-1,1,0.0
hawk,0,1,-1,1,0.0
airport,0,1,-1,1,0.0
nearly,0,1,-1,1,0.0
premodern,0,1,-1,1,0.0
transvaal,0,1,-1,1,0.0
decoloniality,0,1,-1,1,0.0
blend,0,1,-1,1,0.0
discover,4,4,0,8,0.0
took,4,4,0,8,0.0
vikings,4,4,0,8,0.0
infobox,4,4,0,8,0.0
belize,4,4,0,8,0.0
discoveries,4,4,0,8,0.0
mariner,1,1,0,2,0.0
cultures,0,6,-6,6,0.0
continuation,0,1,-1,1,0.0
302445,1,1,0,2,0.0
citizen,1,1,0,2,0.0
texttrous,1,1,0,2,0.0
developing,1,1,0,2,0.0
dsc00053,1,1,0,2,0.0
conjunction,1,1,0,2,0.0
carefully,1,1,0,2,0.0
penguin,1,1,0,2,0.0
reassurance,1,1,0,2,0.0
incorporation,1,1,0,2,0.0
monopoly,1,1,0,2,0.0
guatemala,4,4,0,8,0.0
agreement,4,4,0,8,0.0
languages,4,4,0,8,0.0
champion,1,1,0,2,0.0
cemented,1,1,0,2,0.0
vote,1,1,0,2,0.0
vce,1,1,0,2,0.0
52,1,1,0,2,0.0
citizens,1,1,0,2,0.0
americaleo,1,1,0,2,0.0
abs,1,1,0,2,0.0
programme,1,1,0,2,0.0
refname,1,1,0,2,0.0
formal,1,1,0,2,0.0
pertaining,1,1,0,2,0.0
gay,1,1,0,2,0.0
root,1,1,0,2,0.0
bunau,1,1,0,2,0.0
bot,1,1,0,2,0.0
portland,1,1,0,2,0.0
outermost,0,1,-1,1,0.0
dialogue,0,2,-2,2,0.0
domesticated,0,1,-1,1,0.0
gobierno,0,1,-1,1,0.0
sentinel,0,1,-1,1,0.0
kalamazoo,0,1,-1,1,0.0
visibly,0,1,-1,1,0.0
adam,0,1,-1,1,0.0
resulting,0,1,-1,1,0.0
preferred,0,1,-1,1,0.0
georgia,4,4,0,8,0.0
19,4,4,0,8,0.0
hawaii,4,4,0,8,0.0
examples,4,4,0,8,0.0
river,1,1,0,2,0.0
designs,1,1,0,2,0.0
express,1,1,0,2,0.0
conquered,1,1,0,2,0.0
official,4,4,0,8,0.0
celade,4,4,0,8,0.0
unesco,4,4,0,8,0.0
governors,1,1,0,2,0.0
holiday_name,1,1,0,2,0.0
competes,1,1,0,2,0.0
missouri,1,1,0,2,0.0
raza,1,1,0,2,0.0
taken,1,1,0,2,0.0
wishes,1,1,0,2,0.0
gain,1,1,0,2,0.0
mankato,1,1,0,2,0.0
ngäbe,1,1,0,2,0.0
peopling,1,1,0,2,0.0
journeyed,1,1,0,2,0.0
coral,1,1,0,2,0.0
corn,1,1,0,2,0.0
frequency,1,1,0,2,0.0
techno,1,1,0,2,0.0
américas,1,1,0,2,0.0
26,1,1,0,2,0.0
bushnell,1,1,0,2,0.0
principle,1,1,0,2,0.0
bolivia,4,4,0,8,0.0
1901,1,1,0,2,0.0
strengthened,1,1,0,2,0.0
distorted,1,1,0,2,0.0
cp0r3aa8em8c,1,1,0,2,0.0
responded,0,1,-1,1,0.0
taught,1,1,0,2,0.0
cover,1,1,0,2,0.0
measles,1,1,0,2,0.0
americathe,1,1,0,2,0.0
resolve,1,1,0,2,0.0
foot,1,1,0,2,0.0
uzoigw,1,1,0,2,0.0
valley,1,1,0,2,0.0
moctezuma,1,1,0,2,0.0
quitirrisí,1,1,0,2,0.0
enslavement,0,1,-1,1,0.0
available,0,1,-1,1,0.0
token,0,2,-2,2,0.0
pushes,0,1,-1,1,0.0
jar,0,1,-1,1,0.0
violin,1,1,0,2,0.0
leticia,1,1,0,2,0.0
uses,1,1,0,2,0.0
explains,1,1,0,2,0.0
león,1,1,0,2,0.0
proprietors,1,1,0,2,0.0
buttfart,1,1,0,2,0.0
36,1,1,0,2,0.0
34,1,1,0,2,0.0
shell,1,1,0,2,0.0
1841,1,1,0,2,0.0
duress,1,1,0,2,0.0
continuous,1,1,0,2,0.0
reprinted,1,1,0,2,0.0
taino,3,3,0,6,0.0
continue,3,3,0,6,0.0
heritage,3,3,0,6,0.0
troops,3,3,0,6,0.0
supported,3,3,0,6,0.0
honduras,3,3,0,6,0.0
statues,1,1,0,2,0.0
shields,1,1,0,2,0.0
lse,1,1,0,2,0.0
pillaging,1,1,0,2,0.0
metro,1,1,0,2,0.0
patrimonial,1,1,0,2,0.0
contended,1,1,0,2,0.0
2017,1,1,0,2,0.0
austro,1,1,0,2,0.0
28,0,1,-1,1,0.0
climate,0,1,-1,1,0.0
cabot,3,3,0,6,0.0
nj,1,1,0,2,0.0
scholarly,1,1,0,2,0.0
congress,1,1,0,2,0.0
mom,1,1,0,2,0.0
fhfhdfd,1,1,0,2,0.0
hero,1,1,0,2,0.0
alot,1,1,0,2,0.0
greenberg,1,1,0,2,0.0
rondônia,1,1,0,2,0.0
representing,1,1,0,2,0.0
1546,1,1,0,2,0.0
oppression,1,1,0,2,0.0
quota,1,1,0,2,0.0
regiments,1,1,0,2,0.0
caliphate,1,1,0,2,0.0
phalanx,1,1,0,2,0.0
wikipedia,1,1,0,2,0.0
shifted,1,1,0,2,0.0
belgian,1,1,0,2,0.0
populated,3,3,0,6,0.0
style,3,3,0,6,0.0
10th,3,3,0,6,0.0
soon,3,3,0,6,0.0
crete,3,3,0,6,0.0
1050,3,3,0,6,0.0
1497,3,3,0,6,0.0
parliament,3,3,0,6,0.0
ran,3,3,0,6,0.0
beans,1,1,0,2,0.0
wheels,1,1,0,2,0.0
transgenders,1,1,0,2,0.0
needs,1,1,0,2,0.0
earth,1,1,0,2,0.0
trader,1,1,0,2,0.0
repeat,1,1,0,2,0.0
tienen,1,1,0,2,0.0
captain,1,1,0,2,0.0
angola,1,1,0,2,0.0
dictionary,1,1,0,2,0.0
cabécar,1,1,0,2,0.0
frontier,1,1,0,2,0.0
fun,1,1,0,2,0.0
defensett,1,1,0,2,0.0
2016,1,1,0,2,0.0
colubus,1,1,0,2,0.0
mozambique,1,1,0,2,0.0
placate,0,1,-1,1,0.0
urban,1,1,0,2,0.0
murderer,1,1,0,2,0.0
isola,1,1,0,2,0.0
drums,1,1,0,2,0.0
aciation,1,1,0,2,0.0
thewishes4u,1,1,0,2,0.0
treaty,1,1,0,2,0.0
observedby,1,1,0,2,0.0
ruled,1,1,0,2,0.0
hernán,1,1,0,2,0.0
cordillera,1,1,0,2,0.0
constructed,1,1,0,2,0.0
focused,1,1,0,2,0.0
transatlantic,1,1,0,2,0.0
liberty,1,1,0,2,0.0
accessdate,1,1,0,2,0.0
mob,0,1,-1,1,0.0
burden,0,1,-1,1,0.0
exploring,0,1,-1,1,0.0
scribner,0,1,-1,1,0.0
moorhead,0,1,-1,1,0.0
expected,0,1,-1,1,0.0
silver,0,2,-2,2,0.0
238,0,1,-1,1,0.0
unlike,0,1,-1,1,0.0
tasmania,0,1,-1,1,0.0
holidays,0,1,-1,1,0.0
grand,0,1,-1,1,0.0
vary,0,1,-1,1,0.0
neocolonial,1,1,0,2,0.0
nahuatl,1,1,0,2,0.0
relatively,1,1,0,2,0.0
acquired,1,1,0,2,0.0
troop,1,1,0,2,0.0
foundation,1,1,0,2,0.0
ks,1,1,0,2,0.0
onesided,1,1,0,2,0.0
13688790701488155,1,1,0,2,0.0
aground,3,3,0,6,0.0
vinland,3,3,0,6,0.0
1517,3,3,0,6,0.0
orkney,3,3,0,6,0.0
ce,3,3,0,6,0.0
250px,1,1,0,2,0.0
zealand,1,1,0,2,0.0
patrilineal,1,1,0,2,0.0
modes,1,1,0,2,0.0
easily,1,1,0,2,0.0
exacting,1,1,0,2,0.0
arizona,1,1,0,2,0.0
35,1,1,0,2,0.0
1893,1,1,0,2,0.0
germanss,1,1,0,2,0.0
ago,1,1,0,2,0.0
fatima,1,1,0,2,0.0
roxanne,1,1,0,2,0.0
companies,1,1,0,2,0.0
economies,1,1,0,2,0.0
2002,1,1,0,2,0.0
especially,1,1,0,2,0.0
weaver,1,1,0,2,0.0
purposes,1,1,0,2,0.0
veterans,1,1,0,2,0.0
978,1,1,0,2,0.0
aid,1,1,0,2,0.0
journalcode,1,1,0,2,0.0
twentieth,1,1,0,2,0.0
innovation,1,1,0,2,0.0
conquistador,3,3,0,6,0.0
bulgaria,3,3,0,6,0.0
brattahlíð,3,3,0,6,0.0
possible,3,3,0,6,0.0
socialist,3,3,0,6,0.0
550,3,3,0,6,0.0
bishop,3,3,0,6,0.0
graham,3,3,0,6,0.0
needed,1,1,0,2,0.0
figures,1,1,0,2,0.0
8th,1,1,0,2,0.0
ref26,3,3,0,6,0.0
stage,1,1,0,2,0.0
una,1,1,0,2,0.0
subaltern,1,1,0,2,0.0
changes,1,1,0,2,0.0
1614,1,1,0,2,0.0
destroyed,1,1,0,2,0.0
mericas,1,1,0,2,0.0
battlefield,1,1,0,2,0.0
verde,1,1,0,2,0.0
arly,1,1,0,2,0.0
alto,1,1,0,2,0.0
750,1,1,0,2,0.0
supposidly,1,1,0,2,0.0
ancestors,1,1,0,2,0.0
slatt,1,1,0,2,0.0
pedestal,1,1,0,2,0.0
carbon,3,3,0,6,0.0
grenadines,3,3,0,6,0.0
ref27,3,3,0,6,0.0
religion,3,3,0,6,0.0
1918,3,3,0,6,0.0
ireland,1,1,0,2,0.0
yoruba,1,1,0,2,0.0
embarrassing,1,1,0,2,0.0
1863,1,1,0,2,0.0
arived,1,1,0,2,0.0
socio,1,1,0,2,0.0
exerted,1,1,0,2,0.0
proclaim,1,1,0,2,0.0
forerunner,1,1,0,2,0.0
house,1,1,0,2,0.0
generally,3,3,0,6,0.0
tip,3,3,0,6,0.0
pop27,3,3,0,6,0.0
herzegovina,3,3,0,6,0.0
dating,3,3,0,6,0.0
existing,3,3,0,6,0.0
thousands,3,3,0,6,0.0
greeks,1,1,0,2,0.0
order,1,1,0,2,0.0
seen,1,1,0,2,0.0
covering,0,1,-1,1,0.0
continued,0,1,-1,1,0.0
50,0,1,-1,1,0.0
referred,0,1,-1,1,0.0
150,1,1,0,2,0.0
law,0,2,-2,2,0.0
svalbard,0,1,-1,1,0.0
ventura,0,1,-1,1,0.0
patagonia,0,1,-1,1,0.0
españa,0,1,-1,1,0.0
immunity,0,2,-2,2,0.0
dane,0,1,-1,1,0.0
17,0,1,-1,1,0.0
1820,0,1,-1,1,0.0
victory,0,1,-1,1,0.0
punished,0,1,-1,1,0.0
quiet,1,1,0,2,0.0
disambiguationsaersfdement,1,1,0,2,0.0
peel,1,1,0,2,0.0
1934,1,1,0,2,0.0
jan,0,1,-1,1,0.0
59,1,1,0,2,0.0
tandfonline,1,1,0,2,0.0
hispanidad,1,1,0,2,0.0
cpcs20,1,1,0,2,0.0
deeds,1,1,0,2,0.0
03,1,1,0,2,0.0
mifflin,1,1,0,2,0.0
sex,1,1,0,2,0.0
castilla,1,1,0,2,0.0
garbage,1,1,0,2,0.0
tree,1,1,0,2,0.0
synthesise,1,1,0,2,0.0
nevada,3,3,0,6,0.0
santa,3,3,0,6,0.0
accepted,3,3,0,6,0.0
pop28,3,3,0,6,0.0
count,1,1,0,2,0.0
porfato,1,1,0,2,0.0
borern,1,1,0,2,0.0
false,1,1,0,2,0.0
vasoncelos,1,1,0,2,0.0
1519,1,1,0,2,0.0
damaged,1,1,0,2,0.0
concession,1,1,0,2,0.0
framework,1,1,0,2,0.0
núñez,1,1,0,2,0.0
montevideo,1,1,0,2,0.0
endagerment,1,1,0,2,0.0
isolation,1,1,0,2,0.0
formation,1,1,0,2,0.0
rationalisation,3,3,0,6,0.0
glyptodont,1,1,0,2,0.0
american,43,44,-1,87,-0.023255813953488372
1492,17,18,-1,35,-0.058823529411764705
canada,16,17,-1,33,-0.0625
began,15,16,-1,31,-0.06666666666666667
peoples,25,27,-2,52,-0.08
population,12,13,-1,25,-0.08333333333333333
trade,11,12,-1,23,-0.09090909090909091
land,11,12,-1,23,-0.09090909090909091
islands,21,23,-2,44,-0.09523809523809523
portuguese,10,11,-1,21,-0.1
year,8,9,-1,17,-0.125
established,8,9,-1,17,-0.125
island,8,9,-1,17,-0.125
central,8,9,-1,17,-0.125
reached,7,8,-1,15,-0.14285714285714285
chile,7,8,-1,15,-0.14285714285714285
spanish,28,32,-4,60,-0.14285714285714285
expedition,7,8,-1,15,-0.14285714285714285
thumb,34,39,-5,73,-0.14705882352941177
voyages,13,15,-2,28,-0.15384615384615385
italian,19,22,-3,41,-0.15789473684210525
christopher,19,22,-3,41,-0.15789473684210525
