word,times_added,times_removed,net_change,absolute_change
junctures,2,2,0,4
peanuts,2,2,0,4
mojeño,2,2,0,4
noticeably,2,2,0,4
sculptures,2,2,0,4
fires,2,2,0,4
coffee,2,2,0,4
disappeared,2,2,0,4
economists,2,2,0,4
meat,2,2,0,4
guanacaste,2,2,0,4
emerging,2,2,0,4
conversion,2,2,0,4
princes,2,2,0,4
nut,2,2,0,4
norm,2,2,0,4
valdivia,2,2,0,4
gen,2,2,0,4
erdoes,2,2,0,4
maghreb,2,2,0,4
swiftly,2,2,0,4
applying,2,2,0,4
samoan,2,2,0,4
party,2,2,0,4
lit,2,2,0,4
henry,2,2,0,4
chippewas,2,2,0,4
measured,2,2,0,4
wind,2,2,0,4
medicines,2,2,0,4
governmental,2,3,-1,5
1550,2,3,-1,5
sedentary,2,2,0,4
pellegrinogiacomo,2,2,0,4
offensive,2,2,0,4
chukchi,2,2,0,4
phaseolus,2,2,0,4
diet,2,2,0,4
implication,2,2,0,4
bases,2,3,-1,5
hoped,1,1,0,2
ottomans,1,2,-1,3
consistently,1,1,0,2
hei,1,1,0,2
gl,1,1,0,2
1557,1,1,0,2
harbour,1,2,-1,3
centres,1,1,0,2
civilising,1,1,0,2
tuscan,1,2,-1,3
martín,1,1,0,2
futuna,1,1,0,2
1821,1,2,-1,3
1801,1,1,0,2
awareness,1,1,0,2
kabardino,1,1,0,2
firearms,1,1,0,2
repression,1,1,0,2
pop23,1,1,0,2
ref25,1,1,0,2
quintessentially,1,1,0,2
exports,1,1,0,2
prohibition,1,1,0,2
label,1,1,0,2
somewhat,1,2,-1,3
farrington,1,1,0,2
icelandic,1,0,1,1
priests,1,1,0,2
magnolias,1,1,0,2
eccles,1,1,0,2
metropolis,1,1,0,2
steven,1,1,0,2
handbooks,1,1,0,2
rafael,1,2,-1,3
tolerance,1,1,0,2
bacteria,1,1,0,2
estland,1,1,0,2
cuban,1,4,-3,5
cornell,1,1,0,2
ajudá,1,1,0,2
icazbalceta,1,1,0,2
equinox,1,1,0,2
constructed,1,1,0,2
schimmer,1,1,0,2
critics,1,1,0,2
rendering,1,1,0,2
fnational,1,1,0,2
boahen,1,1,0,2
invincible,1,1,0,2
karelia,1,1,0,2
resented,1,1,0,2
choquette,1,1,0,2
subvert,1,1,0,2
legitimized,1,1,0,2
goats,1,1,0,2
anybody,1,1,0,2
resided,1,1,0,2
560,1,1,0,2
contribution,1,1,0,2
vi,1,1,0,2
egalitarian,1,1,0,2
longest,1,1,0,2
horaof,1,1,0,2
shanghai,1,1,0,2
gt,1,1,0,2
ur,1,1,0,2
expansionism,1,1,0,2
environments,1,2,-1,3
spiridione,1,2,-1,3
labuan,1,1,0,2
endowments,1,1,0,2
kwantung,1,1,0,2
modes,1,1,0,2
knopf,1,1,0,2
hk,1,1,0,2
1902,1,1,0,2
sage,1,2,-1,3
fiona,1,1,0,2
665,1,1,0,2
sailors,1,0,1,1
revived,1,1,0,2
sameer,1,1,0,2
deemed,1,1,0,2
driver,1,1,0,2
dynamic,1,1,0,2
marx,1,1,0,2
briefly,1,0,1,1
heaven,1,2,-1,3
demythologizing,1,1,0,2
cortes,1,1,0,2
neocolonial,1,1,0,2
salter,1,1,0,2
basico,1,1,0,2
hopes,1,0,1,1
emulate,1,0,1,1
jacques,1,1,0,2
20175,1,1,0,2
1537,1,1,0,2
household,1,1,0,2
rescued,1,1,0,2
shields,1,1,0,2
jean,1,1,0,2
channel,1,1,0,2
inevitably,1,1,0,2
counterparts,1,1,0,2
brandenburg,1,2,-1,3
objects,1,1,0,2
strongly,1,0,1,1
proportion,1,1,0,2
contended,1,1,0,2
tannu,1,1,0,2
explains,1,2,-1,3
bibliography,1,1,0,2
gcristoforo,1,1,0,2
migrations,1,1,0,2
rhetorical,1,1,0,2
consent,1,1,0,2
putting,1,1,0,2
año,1,1,0,2
québec,1,1,0,2
translator,1,1,0,2
shell,1,2,-1,3
lana,1,1,0,2
taft,1,1,0,2
looked,1,1,0,2
continuous,1,2,-1,3
populationkyrgyzstan,1,1,0,2
proud,1,2,-1,3
ukraine,1,1,0,2
phalanx,1,1,0,2
1499,1,1,0,2
regards,1,2,-1,3
appearances,1,1,0,2
abolition,1,1,0,2
principality,1,1,0,2
liberation,1,1,0,2
pingas,1,1,0,2
flagstaff,1,2,-1,3
surrogate,1,2,-1,3
ihsan,1,1,0,2
naya,1,1,0,2
wan,1,1,0,2
togoland,1,1,0,2
annobón,1,1,0,2
singapore,1,1,0,2
distinctions,1,1,0,2
unlikely,1,1,0,2
1600,1,1,0,2
legalize,1,1,0,2
effect,1,1,0,2
potent,1,1,0,2
reprint,1,1,0,2
tightly,1,1,0,2
bonin,1,1,0,2
coatlicue,1,1,0,2
purify,1,1,0,2
dowry,1,1,0,2
passionately,1,1,0,2
equalized,1,1,0,2
peoplez,1,1,0,2
nj,1,1,0,2
intelligence,1,1,0,2
taxing,1,1,0,2
gk,1,1,0,2
félix,1,1,0,2
hhhhjjthe,1,1,0,2
soviets,1,1,0,2
grxgxrfhjgjyvjhcghgcccccvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvfff,1,1,0,2
shining,1,0,1,1
caught,1,1,0,2
karachay,1,1,0,2
widened,1,1,0,2
eyewitness,1,0,1,1
streets,1,1,0,2
trashhhhhhhhhhh,1,1,0,2
propagandized,1,1,0,2
manaya,1,1,0,2
icon,1,2,-1,3
risks,1,1,0,2
isabella,1,1,0,2
tlalli,1,1,0,2
campos,1,2,-1,3
seceding,1,1,0,2
hogares,1,1,0,2
hinderaker,1,1,0,2
banking,1,1,0,2
montserrat,1,1,0,2
brazza,1,1,0,2
genocide9780230615762https,1,1,0,2
charges,1,1,0,2
accurate,1,2,-1,3
poq,1,1,0,2
thanak,1,1,0,2
invading,1,2,-1,3
noirs,1,1,0,2
397,1,1,0,2
ashanti,1,1,0,2
reproductive,1,1,0,2
alliances,1,1,0,2
google,1,2,-1,3
harrasment,1,1,0,2
313,1,1,0,2
outran,1,1,0,2
financial,1,1,0,2
160px,1,0,1,1
residual,1,1,0,2
nowleagethe,1,0,1,1
computers,1,1,0,2
swiss,1,1,0,2
censo_2012,1,1,0,2
korea,1,1,0,2
statcan,1,1,0,2
print,1,1,0,2
sleeping,1,1,0,2
immigrate,1,1,0,2
eleventh,1,1,0,2
armstrong,1,1,0,2
td,1,1,0,2
spur,1,1,0,2
roughly,1,1,0,2
bargaining,1,1,0,2
emirate,1,1,0,2
amounted,1,1,0,2
resigned,1,1,0,2
constructing,1,1,0,2
hostility,1,1,0,2
risk,1,1,0,2
memes,1,1,0,2
nineteenth,1,1,0,2
1799,1,1,0,2
expatriation,1,1,0,2
frederick,1,1,0,2
nurse,1,1,0,2
grandmaison,1,1,0,2
overlapping,1,1,0,2
securing,1,0,1,1
museums,1,1,0,2
algarves,1,1,0,2
harley,1,1,0,2
magnetic,1,5,-4,6
highways,1,1,0,2
chuvashia,1,1,0,2
patriarchal,1,1,0,2
twentieth,1,1,0,2
graham,1,1,0,2
trinidadian,1,1,0,2
chari,1,1,0,2
genitalia,1,1,0,2
adjoining,1,1,0,2
contrarily,1,1,0,2
1931,1,1,0,2
procedure,1,2,-1,3
assembly,1,1,0,2
príncipe,1,1,0,2
symbolic,1,1,0,2
vasyl,1,1,0,2
1886,1,1,0,2
patricia,1,2,-1,3
editors,1,2,-1,3
quotas,1,1,0,2
recount,1,1,0,2
populationresultado,1,1,0,2
commodities,1,1,0,2
quarter,1,1,0,2
lindo,1,1,0,2
house,1,3,-2,4
oubangui,1,1,0,2
1972thumb,1,0,1,1
mayotte,1,1,0,2
arrangements,1,1,0,2
fray,1,1,0,2
asks,1,1,0,2
enriching,1,1,0,2
stuarts,1,1,0,2
ifni,1,1,0,2
141,1,1,0,2
mees,1,1,0,2
ross,1,3,-2,4
tonality,1,1,0,2
monkeys,1,1,0,2
senegalsenegal,1,1,0,2
loads,1,1,0,2
populationthumb,1,1,0,2
horn,1,1,0,2
herzegovina,1,1,0,2
cobden,1,1,0,2
negative,1,2,-1,3
missing,1,1,0,2
sartre,1,1,0,2
socioculturales,1,0,1,1
fordfoundation,1,0,1,1
yeager,1,1,0,2
clung,1,1,0,2
shot,1,1,0,2
stranger,1,1,0,2
orders,1,1,0,2
1782,1,1,0,2
credit,1,1,0,2
protestants,1,1,0,2
handled,1,1,0,2
doges,1,1,0,2
fiction,1,2,-1,3
forcefully,1,1,0,2
britannia,1,1,0,2
ageofex,1,1,0,2
1804,1,1,0,2
francophone,1,1,0,2
nevisthumb,1,1,0,2
viewpoint,1,1,0,2
exists,1,1,0,2
northwestern,1,1,0,2
gum,1,1,0,2
pd,1,1,0,2
circa,1,0,1,1
sublimis,1,1,0,2
empress,1,1,0,2
returning,1,1,0,2
censuses,1,2,-1,3
nyasaland,1,1,0,2
vaz,1,1,0,2
census2017,1,1,0,2
internationalism,1,1,0,2
grp,1,1,0,2
iuytfyghfkuytfgjhcvgbgjvfctghvfmjyhcg,1,1,0,2
pierre,1,2,-1,3
profitable,1,1,0,2
ports,1,1,0,2
glory,1,1,0,2
showall,1,1,0,2
sunflowers,1,1,0,2
gaulle,1,1,0,2
1823,1,1,0,2
infantry,1,1,0,2
punctuated,1,1,0,2
kingston,1,2,-1,3
1686,1,1,0,2
uzoigwe,1,1,0,2
1472,1,1,0,2
renegades,1,1,0,2
guardian,1,1,0,2
phonecians,1,1,0,2
63,1,1,0,2
233,1,1,0,2
alleged,1,1,0,2
explicit,1,1,0,2
montgomery,1,1,0,2
say,1,2,-1,3
lmao,1,1,0,2
prid,1,1,0,2
rodney,1,1,0,2
1840,1,1,0,2
papua,1,1,0,2
effectively,1,1,0,2
rulez,1,1,0,2
francis,1,1,0,2
idc,1,1,0,2
finished,1,1,0,2
vilayet,1,1,0,2
botswanabotswana,1,1,0,2
declareted,1,1,0,2
sheep,1,1,0,2
saguia,1,1,0,2
diu,1,1,0,2
welcome,1,2,-1,3
interesting,1,1,0,2
adu,1,1,0,2
lose,1,1,0,2
raising,1,1,0,2
countering,1,1,0,2
demands,1,1,0,2
wall,1,1,0,2
love,1,1,0,2
reads,1,1,0,2
militarized,1,1,0,2
tezenlo,1,1,0,2
santervás,1,1,0,2
barbarian,1,1,0,2
arthur,1,1,0,2
dhekelia,1,1,0,2
wilderness,1,1,0,2
miscegenation,1,1,0,2
waldemar,1,1,0,2
pulling,1,1,0,2
spencer,1,1,0,2
hamra,1,1,0,2
anthropological,1,1,0,2
romana,1,1,0,2
conrad,1,1,0,2
populationpuerto,1,1,0,2
doted,1,1,0,2
guerrillas,1,0,1,1
idea_b_742708,1,1,0,2
375,1,1,0,2
aided,1,1,0,2
exiting,1,1,0,2
letter,1,1,0,2
duverger,1,1,0,2
timor,1,1,0,2
surveillance,1,1,0,2
1655,1,1,0,2
karikal,1,1,0,2
wfergerq0ig,1,1,0,2
cincinnatti,1,1,0,2
transport,1,1,0,2
nederlanders,1,1,0,2
axel,1,1,0,2
anthropology,1,1,0,2
1838,1,1,0,2
acquittal,1,1,0,2
fox13now,1,0,1,1
1822,1,1,0,2
vulnerability,1,0,1,1
navigation,1,2,-1,3
tunisians,1,1,0,2
vols,1,1,0,2
volcano,1,1,0,2
raben,1,1,0,2
sects,1,1,0,2
moya,1,1,0,2
immanuel,1,2,-1,3
coloniality,1,0,1,1
cabrera,1,1,0,2
continually,1,1,0,2
banned,1,1,0,2
partly,1,0,1,1
belgrade,1,1,0,2
ical,1,1,0,2
disadvantageous,1,1,0,2
rudyard,1,1,0,2
perished,1,0,1,1
sarawak,1,1,0,2
journeyed,1,3,-2,4
populationperu,1,1,0,2
bunau,1,1,0,2
anglicans,1,1,0,2
exterminate,1,1,0,2
stricter,1,1,0,2
deus,1,1,0,2
åland,1,1,0,2
miquelon,1,1,0,2
interchangeable,1,1,0,2
driving,1,1,0,2
erroneously,1,0,1,1
cemented,1,1,0,2
lhjjjjvdescribes,1,1,0,2
cova,1,1,0,2
tonantzin,1,1,0,2
hashhindi,1,1,0,2
ciamexico,1,1,0,2
thrived,1,1,0,2
ine,1,1,0,2
cabinda,1,1,0,2
kieran,1,1,0,2
maryland,1,1,0,2
unavailable,1,1,0,2
île,1,1,0,2
enlightened,1,1,0,2
1940,1,3,-2,4
1611,1,1,0,2
destination,1,2,-1,3
touted,1,1,0,2
population8,1,1,0,2
sophistication,1,2,-1,3
rethinking,1,2,-1,3
windward,1,1,0,2
employers,1,1,0,2
navigators,1,1,0,2
carefully,1,1,0,2
penguin,1,1,0,2
bassett,1,1,0,2
durbar,1,1,0,2
godlewska,1,1,0,2
combat,1,2,-1,3
alcántara,1,1,0,2
nytimes,1,0,1,1
nonvenereal,1,1,0,2
relocated,1,1,0,2
improved,1,2,-1,3
philosopher,1,1,0,2
wife,1,2,-1,3
mann,1,2,-1,3
vagina,1,1,0,2
poland,1,1,0,2
1867,1,2,-1,3
index,1,1,0,2
mes,1,1,0,2
coloniser,1,1,0,2
curb,1,1,0,2
defence,1,0,1,1
spiridone,1,0,1,1
189,1,1,0,2
neg9eqb,1,1,0,2
1966,1,1,0,2
perceived,1,1,0,2
cholo,1,1,0,2
reformation,1,1,0,2
vistas,1,1,0,2
farmland,1,1,0,2
getting,1,1,0,2
portraits,1,1,0,2
portraying,1,1,0,2
kokaisl,1,1,0,2
mr,1,1,0,2
581pp,1,2,-1,3
believer,1,0,1,1
landmasters,1,1,0,2
livland,1,1,0,2
boycotted,1,1,0,2
daysometimes,1,1,0,2
rhodes,1,0,1,1
turn,1,1,0,2
feel,1,1,0,2
1698,1,1,0,2
hay,1,1,0,2
november,1,3,-2,4
pang,1,1,0,2
1941,1,2,-1,3
directing,1,1,0,2
antigua,1,1,0,2
confederate,1,1,0,2
kalmykia,1,1,0,2
māori,1,1,0,2
companion,1,1,0,2
proyectos,1,1,0,2
resolved,1,1,0,2
aids,1,1,0,2
prospects,1,1,0,2
axes,1,1,0,2
pdfhttps,1,0,1,1
crul,1,1,0,2
centralized,1,1,0,2
constantinople,1,2,-1,3
cuvier,1,1,0,2
tan,1,1,0,2
peru_revisado,1,0,1,1
royale,1,1,0,2
institut,1,1,0,2
quoted,1,2,-1,3
organisms,1,1,0,2
bridging,1,1,0,2
niue,1,1,0,2
feed,1,1,0,2
sahara,1,3,-2,4
asking,1,1,0,2
privileged,1,1,0,2
toothless,1,1,0,2
1888,1,1,0,2
syene,1,0,1,1
fernando,1,1,0,2
1836,1,1,0,2
sverdrup,1,1,0,2
extraction,1,1,0,2
distinguishing,1,1,0,2
fathers,1,1,0,2
toabgo,1,1,0,2
rp,1,1,0,2
922pp,1,1,0,2
mapping,1,1,0,2
juby,1,1,0,2
undiscovered,1,1,0,2
resembled,1,1,0,2
oky,1,1,0,2
bechuanaland,1,1,0,2
networks,1,1,0,2
aboard,1,1,0,2
sagas,1,0,1,1
ab,1,1,0,2
1937,1,2,-1,3
reconnaissance,1,1,0,2
materials,1,1,0,2
advocated,1,1,0,2
diporninjnijninhredzfjzuktfdjrhgwfeqdfnvhgrge4r3dfvew3sdx,1,1,0,2
generous,1,1,0,2
ewart,1,1,0,2
holmes,1,1,0,2
bert,1,1,0,2
heinemann,1,1,0,2
inferring,1,1,0,2
undoubtedly,1,1,0,2
absence,1,1,0,2
rolfe,1,1,0,2
league,1,1,0,2
dream,1,1,0,2
po,1,2,-1,3
malayathumb,1,1,0,2
yemen,1,1,0,2
370,1,1,0,2
characteristics,1,2,-1,3
tolerant,1,1,0,2
fit,1,1,0,2
atrocities,1,1,0,2
lb,1,1,0,2
lagstaff,1,1,0,2
1736,1,1,0,2
guanches,1,1,0,2
push,1,1,0,2
sped,1,1,0,2
latifundias,1,1,0,2
zone,1,1,0,2
flawed,1,1,0,2
1870,1,1,0,2
tone,1,1,0,2
inexpensive,1,0,1,1
exhibitions,1,1,0,2
granting,1,1,0,2
cagiano,1,1,0,2
nstead,1,1,0,2
disaster,1,1,0,2
egyptians,1,1,0,2
muni,1,1,0,2
hypothesized,1,1,0,2
continental,1,2,-1,3
armenia,1,1,0,2
akrotiri,1,1,0,2
jerk,1,1,0,2
koreans,1,1,0,2
repatriated,1,1,0,2
oceanin,1,1,0,2
vizcaya,1,1,0,2
relinquish,1,1,0,2
soviet,1,1,0,2
burdensome,1,1,0,2
xinjiang,1,2,-1,3
pop26,1,1,0,2
lies,1,0,1,1
predominant,1,1,0,2
misconception,1,1,0,2
biologists,1,1,0,2
relieving,1,1,0,2
columbia,1,1,0,2
heartlands,1,2,-1,3
legislative,1,1,0,2
abyssinian,1,0,1,1
fdadavbdw32321qttr76frgfgfszdxvhcfjggdfdsxvbv,1,1,0,2
whilst,1,1,0,2
direction,1,1,0,2
acquisition,1,2,-1,3
petringa,1,1,0,2
quantifiable,1,1,0,2
399,1,1,0,2
beautiful,1,1,0,2
castrated,1,1,0,2
suppression,1,1,0,2
lane,1,1,0,2
mutated,1,1,0,2
brutes,1,1,0,2
southwest,1,1,0,2
plays,1,1,0,2
antibodies,1,1,0,2
pace,1,1,0,2
efficiency,1,1,0,2
polity,1,2,-1,3
erik,1,2,-1,3
eastward,1,1,0,2
entering,1,1,0,2
exertions,1,0,1,1
nanyo,1,2,-1,3
capitalists,1,1,0,2
crossed,1,1,0,2
1920,1,1,0,2
retelling,1,1,0,2
oro,1,1,0,2
450,1,1,0,2
evangelization,1,1,0,2
send,1,1,0,2
azevedo,1,1,0,2
murder,1,1,0,2
cul,1,1,0,2
innocent,1,1,0,2
vivienda,1,1,0,2
joaquín,1,1,0,2
persons,1,1,0,2
gravity,1,1,0,2
pintatook,1,1,0,2
phrenology,1,1,0,2
cooper,1,1,0,2
quinientos,1,1,0,2
drugs,1,1,0,2
destinations,1,1,0,2
pethwick,1,1,0,2
khakassia,1,1,0,2
edits,1,1,0,2
tonkin,1,1,0,2
tharangambadi,1,0,1,1
significance,1,0,1,1
beneficial,1,1,0,2
repartimientos,1,1,0,2
thrives,1,1,0,2
fuxufifydihjdtsufkchxufkbkcj,1,1,0,2
bookrethinking,1,1,0,2
komithumb,1,1,0,2
bandeirantes,1,1,0,2
diurnal,1,0,1,1
allotted,1,1,0,2
balkans,1,1,0,2
edition,1,1,0,2
1629,1,1,0,2
1833,1,2,-1,3
caballeros,1,1,0,2
merciless,1,1,0,2
plummeted,1,1,0,2
fail,1,0,1,1
weak,1,1,0,2
bosma,1,1,0,2
surface,1,1,0,2
postcolonialism,1,1,0,2
pax,1,1,0,2
payment,1,1,0,2
hungary,1,2,-1,3
notting,1,1,0,2
images,1,1,0,2
wifes,1,1,0,2
madeira,1,1,0,2
volta,1,1,0,2
emphasized,1,1,0,2
quinto,1,1,0,2
tactical,1,0,1,1
doubts,1,1,0,2
inconsistent,1,1,0,2
bourne,1,2,-1,3
keen,1,1,0,2
nuestro,1,1,0,2
dynastic,1,1,0,2
ko,1,1,0,2
nejd,1,1,0,2
townsend,1,2,-1,3
pseudo,1,1,0,2
italo,1,3,-2,4
incapable,1,1,0,2
ease,1,1,0,2
polis,1,1,0,2
scam,1,0,1,1
janavari,1,1,0,2
champlain,1,1,0,2
kipling,1,1,0,2
1717,1,1,0,2
manipulated,1,1,0,2
essentially,1,1,0,2
tatarstan,1,1,0,2
1923,1,1,0,2
spring,1,1,0,2
1791,1,1,0,2
dealers,1,1,0,2
dagestan,1,1,0,2
ryukyufrom,1,1,0,2
trhis,1,1,0,2
rites,1,1,0,2
oppressed,1,1,0,2
bessarabia,1,1,0,2
dunm,1,1,0,2
tétouan,1,1,0,2
accounted,1,1,0,2
romans,1,2,-1,3
varilla,1,1,0,2
engaged,1,2,-1,3
serve,1,1,0,2
baboons,1,1,0,2
noviembre,1,1,0,2
ordenanzas,1,1,0,2
blank,1,1,0,2
1890s,1,1,0,2
hit,1,1,0,2
addressing,1,1,0,2
lure,1,1,0,2
clips,1,1,0,2
roma,1,1,0,2
federated,1,1,0,2
imperio,1,1,0,2
theorists,1,1,0,2
equipping,1,1,0,2
canal,1,1,0,2
fantasy,1,1,0,2
buryatiathumb,1,1,0,2
stuchtey,1,1,0,2
bolsters,1,1,0,2
paria,1,0,1,1
intensification,1,1,0,2
unquestionably,1,1,0,2
designed,1,0,1,1
richmond,1,2,-1,3
tricontinental,1,1,0,2
naga,1,1,0,2
nearing,1,1,0,2
invited,1,0,1,1
capitalizing,1,1,0,2
outperforming,1,1,0,2
image_size,1,1,0,2
adapt,1,1,0,2
miller,1,1,0,2
cervantes,1,1,0,2
tactics,1,2,-1,3
1541,1,1,0,2
1696,1,1,0,2
garcía,1,1,0,2
lecour,1,1,0,2
burden,1,1,0,2
dem,1,1,0,2
flynn,1,1,0,2
1699,1,1,0,2
sacrificial,1,1,0,2
lord,1,3,-2,4
rebecca,1,1,0,2
backwards,1,1,0,2
populationcolombia,1,1,0,2
formats,1,1,0,2
cumaná,1,2,-1,3
simplification,1,1,0,2
excavations,1,1,0,2
ryukyu,1,2,-1,3
aggressively,1,1,0,2
franciscans,1,1,0,2
dp,1,1,0,2
448,1,1,0,2
senkaku,1,0,1,1
986,1,1,0,2
1972,1,2,-1,3
derided,1,1,0,2
attract,1,1,0,2
caution,1,1,0,2
accountancy,1,1,0,2
1927,1,2,-1,3
1912,1,3,-2,4
aliyah,1,1,0,2
bloody,1,1,0,2
promotes,1,1,0,2
occupying,1,1,0,2
història,1,1,0,2
concessions,1,1,0,2
uploads,1,1,0,2
exceeded,1,2,-1,3
taxation,1,1,0,2
wives,1,1,0,2
gennaro,1,1,0,2
boys,1,2,-1,3
tchéou,1,1,0,2
discovering,1,0,1,1
regimes,1,1,0,2
aegean,1,1,0,2
ellsworth,1,1,0,2
crew,1,4,-3,5
implicated,1,1,0,2
populationjudenlandindigenousref,1,1,0,2
delhi,1,1,0,2
barthélemyfact,1,1,0,2
cochinchina,1,1,0,2
sepúlveda,1,1,0,2
ned,1,2,-1,3
involving,1,1,0,2
842,1,1,0,2
biblical,1,1,0,2
plank,1,1,0,2
remarked,1,0,1,1
cuarenta,1,1,0,2
ginger,1,1,0,2
niger,1,1,0,2
1632,1,1,0,2
racially,1,1,0,2
populationdominican,1,1,0,2
positing,1,1,0,2
presbyterians,1,1,0,2
confused,1,1,0,2
vaccine,1,1,0,2
substitute,1,1,0,2
indăgenas,1,0,1,1
1988,1,1,0,2
9s2uzr47m,1,1,0,2
distinction,1,1,0,2
cunter,1,1,0,2
dialectical,1,1,0,2
wretched,1,1,0,2
gallery,1,1,0,2
wanna,1,1,0,2
refereed,1,1,0,2
practitioners,1,1,0,2
1942,1,1,0,2
offering,1,2,-1,3
coerced,1,1,0,2
spaniard,1,1,0,2
discourse,1,2,-1,3
05,1,1,0,2
clipperton,1,2,-1,3
faroe,1,1,0,2
transnistrian,1,1,0,2
googlebookgouda,1,1,0,2
symbolization,1,1,0,2
raped,1,1,0,2
walter,1,1,0,2
forefront,1,0,1,1
strategic,1,1,0,2
ranges,1,1,0,2
convenient,1,1,0,2
encuestas,1,1,0,2
viking,1,0,1,1
outlook,1,1,0,2
collecting,1,2,-1,3
singaporean,1,1,0,2
hejaz,1,1,0,2
sebastian,1,1,0,2
bashkortostan,1,1,0,2
lessening,1,1,0,2
extending,1,1,0,2
subcontinent,1,1,0,2
manufactures,1,1,0,2
anabaptists,1,1,0,2
emphatic,1,1,0,2
repatriate,1,1,0,2
salvation,1,1,0,2
funneling,1,1,0,2
ares,1,1,0,2
religiously,1,1,0,2
ernst,1,2,-1,3
theme,1,1,0,2
populationbolivia,1,1,0,2
bernard,1,2,-1,3
pizzaro,1,1,0,2
lang,1,1,0,2
outgrowths,1,1,0,2
kristinsson2010,1,1,0,2
kokaislova,1,1,0,2
spite,1,1,0,2
cisplatina,1,3,-2,4
liberalism,1,1,0,2
años,1,1,0,2
adjunct,1,1,0,2
frenchmen,1,1,0,2
arises,1,1,0,2
jr,1,1,0,2
subordinate,1,1,0,2
privileges,1,1,0,2
maria,1,3,-2,4
chilies,1,1,0,2
elites,1,1,0,2
kasum,1,1,0,2
fashion,1,1,0,2
transformations,1,1,0,2
statesbut,1,1,0,2
marking,1,2,-1,3
castellanos,1,1,0,2
moment,1,1,0,2
859,1,1,0,2
synthesize,1,1,0,2
castas,1,1,0,2
historiography,1,1,0,2
1793,1,1,0,2
geschiedenis,1,1,0,2
pagan,1,1,0,2
traded,1,1,0,2
threaten,1,1,0,2
fated,1,1,0,2
flags,1,1,0,2
brain,1,1,0,2
rudimentary,1,0,1,1
dnieper,1,1,0,2
1875,1,1,0,2
mention,1,0,1,1
trevor,1,1,0,2
dim,1,1,0,2
morel,1,1,0,2
gic,1,1,0,2
pole,1,1,0,2
cyprus,1,1,0,2
lynn,1,2,-1,3
baptists,1,1,0,2
marià,1,1,0,2
_indigenous_peoples_day_,1,1,0,2
1525,1,1,0,2
ancestryethnic,1,1,0,2
novel,1,0,1,1
prosperity,1,1,0,2
kouang,1,1,0,2
evelyn,1,2,-1,3
1780,1,1,0,2
zak,1,2,-1,3
vhs,1,1,0,2
cfm,1,1,0,2
ukrainian,1,1,0,2
macedon,1,1,0,2
exaggerated,1,1,0,2
vice,1,1,0,2
factfinder,1,1,0,2
excesses,1,1,0,2
capturing,1,1,0,2
categorize,1,1,0,2
ossetia,1,1,0,2
saharan,1,1,0,2
grapple,1,1,0,2
instances,1,1,0,2
cartier,1,1,0,2
changing,1,1,0,2
archiveurl,1,1,0,2
accredited,1,1,0,2
italianexplorer,1,1,0,2
cocos,1,2,-1,3
moravians,1,1,0,2
liked,1,1,0,2
whooping,1,1,0,2
radically,1,1,0,2
devastating,1,1,0,2
engineering,1,3,-2,4
sarajevo,1,1,0,2
structural,1,1,0,2
microbiologist,1,1,0,2
shelter,1,1,0,2
lutherans,1,1,0,2
archetypal,1,2,-1,3
classes,1,1,0,2
edirne,1,1,0,2
ref23,1,1,0,2
etat,1,1,0,2
explorersection,1,1,0,2
orkneys,1,0,1,1
determined,1,2,-1,3
skirmishes,1,1,0,2
concerning,1,1,0,2
contours,1,1,0,2
carolina,1,3,-2,4
8084917906,1,1,0,2
días,1,1,0,2
security,1,1,0,2
mining,1,2,-1,3
mountstuart,1,1,0,2
egerton,1,1,0,2
46,1,1,0,2
despair,1,1,0,2
sweg,1,1,0,2
practical,1,1,0,2
investment,1,1,0,2
day_286,1,1,0,2
provinces,1,1,0,2
zaragoza,1,1,0,2
uzbekistan,1,1,0,2
leased,1,1,0,2
virulent,1,1,0,2
succeeded,1,1,0,2
austria,1,1,0,2
khiva,1,1,0,2
vnamef,1,1,0,2
trucial,1,1,0,2
contenidos,1,1,0,2
baartman,1,1,0,2
regardeded,1,1,0,2
imperialists,1,1,0,2
alcáçovas,1,1,0,2
vnamee,1,1,0,2
galapagos,1,1,0,2
pid,1,1,0,2
forged,1,0,1,1
accomplished,1,1,0,2
command,1,1,0,2
deadlier,1,1,0,2
nfld,1,1,0,2
oppressor,1,1,0,2
entity,1,1,0,2
constantine,1,1,0,2
ceuta,1,2,-1,3
operated,1,1,0,2
spheres,1,1,0,2
fostered,1,1,0,2
uriankhai,1,1,0,2
dedicated,1,1,0,2
potential,1,1,0,2
ebneqngebrwitaly,1,1,0,2
conquerors,1,1,0,2
discusses,1,1,0,2
stop,1,1,0,2
indie,1,1,0,2
debts,1,1,0,2
lifestyle,1,1,0,2
triggering,1,0,1,1
coercive,1,1,0,2
failure,1,1,0,2
bailyn,1,1,0,2
merchants,1,1,0,2
taxes,1,1,0,2
region23,1,1,0,2
dano,1,1,0,2
1622,1,1,0,2
petr,1,1,0,2
alien,1,1,0,2
1701,1,1,0,2
pomerania,1,2,-1,3
benedictine,1,1,0,2
población,1,1,0,2
mainlands,1,1,0,2
stick,1,1,0,2
melvin,1,2,-1,3
epistemological,1,1,0,2
